user,song,time,frequency,confidence,note,score
Earth,รักแรกพบ,44.59,149.81574975316906,0.8755644,D3,0.651770700929859
Earth,รักแรกพบ,44.6,149.38367621895603,0.8779268,D3,0.7017721961987584
Earth,รักแรกพบ,44.61,149.67913733697156,0.8673164,D3,0.6675644986235283
Earth,รักแรกพบ,44.62,150.875199064487,0.86176443,D3,0.5297741913473094
Earth,รักแรกพบ,44.63,153.15719299398634,0.8357874,D♯3,0.7301152076117459
Earth,รักแรกพบ,44.64,155.0488299166654,0.8222988,D♯3,0.9426293785031375
Earth,รักแรกพบ,44.65,156.15898450644022,0.86621976,D♯3,0.933855369700141
Earth,รักแรกพบ,44.66,157.16738462464883,0.8477344,D♯3,0.8224199579833795
Earth,รักแรกพบ,44.67,157.74731605473283,0.8822813,D♯3,0.7586567757199502
Earth,รักแรกพบ,44.68,158.1796050379176,0.87189007,D♯3,0.7112791181775052
Earth,รักแรกพบ,44.69,158.33989843471986,0.85561186,D♯3,0.6937443118187406
Earth,รักแรกพบ,44.7,159.08379983911874,0.8416459,D♯3,0.6125991544011902
Earth,รักแรกพบ,44.71,159.25521073231852,0.8665234,D♯3,0.5939553568449242
Earth,รักแรกพบ,44.72,159.38235210174557,0.86822546,D♯3,0.5801395670478326
Earth,รักแรกพบ,44.73,158.89970572330319,0.8422597,D♯3,0.6326448505813616
Earth,รักแรกพบ,44.74,158.57915338785975,0.8494293,D♯3,0.6676047409982548
Earth,รักแรกพบ,44.75,158.0471809426786,0.8642025,D♯3,0.7257786562406547
Earth,รักแรกพบ,44.76,157.38368605090776,0.8770216,D♯3,0.7986102502484047
Earth,รักแรกพบ,44.77,156.74935909834414,0.8547999,D♯3,0.8685277535541934
Earth,รักแรกพบ,44.78,156.2459079093063,0.8767595,D♯3,0.9242214131111612
Earth,รักแรกพบ,44.79,155.36727750899286,0.86582005,D♯3,0.9781499262385228
Earth,รักแรกพบ,44.8,154.78476127971658,0.8541016,D♯3,0.9131190388071592
Earth,รักแรกพบ,44.81,153.70852332595038,0.8585373,D♯3,0.7923237124545175
Earth,รักแรกพบ,44.82,153.5953764392764,0.8375281,D♯3,0.7795751757937583
Earth,รักแรกพบ,44.83,152.92581641859232,0.85891044,D♯3,0.7039414528159106
Earth,รักแรกพบ,44.84,152.65452980302896,0.84351826,D♯3,0.6732025158971289
